
#
# Diese Daten sind Input für das Tool: PTNA - Public Transport Network Analysis (https://ptna.openstreetmap.de)
#

# Überblick über die ÖPNV-Linien des "Verkehrsverbund Ost-Region" (VOR)

- Verweis auf diese Liste mit den [[Austria/Nahverkehr_Ost-Region/Analyse/VOR-Linien|VOR Linien]] im OSM-Wiki.
-
- Verweis auf mehr [/de/config.php?network=AT-VOR Informationen] zu dieser Auswertung.
-

== Bahnen
=== Regional-Express
5;tram;;;;Wiener Linien;AT-VOR;at:vor:3105:
6;tram;;;;Wiener Linien;AT-VOR;at:vor:3106:
9;tram;;;;Wiener Linien;AT-VOR;at:vor:3109:
10;tram;;;;Wiener Linien;AT-VOR;at:vor:3110:
11;tram;;;;Wiener Linien;AT-VOR;at:vor:3111:
12;tram;;;;Wiener Linien;AT-VOR;at:vor:3112:
18;tram;;;;Wiener Linien;AT-VOR;at:vor:3118:
25;tram;;;;Wiener Linien;AT-VOR;at:vor:3125:
26;tram;;;;Wiener Linien;AT-VOR;at:vor:3126:
27;tram;;;;Wiener Linien;AT-VOR;at:vor:3127:
30;tram;;;;Wiener Linien;AT-VOR;at:vor:3130:
31;tram;;;;Wiener Linien;AT-VOR;at:vor:3131:
37;tram;;;;Wiener Linien;AT-VOR;at:vor:3137:
38;tram;;;;Wiener Linien;AT-VOR;at:vor:3138:
40;tram;;;;Wiener Linien;AT-VOR;at:vor:3140:
41;tram;;;;Wiener Linien;AT-VOR;at:vor:3141:
42;tram;;;;Wiener Linien;AT-VOR;at:vor:3142:
43;tram;;;;Wiener Linien;AT-VOR;at:vor:3143:
44;tram;;;;Wiener Linien;AT-VOR;at:vor:3144:
46;tram;;;;Wiener Linien;AT-VOR;at:vor:3146:
49;tram;;;;Wiener Linien;AT-VOR;at:vor:3149:
52;tram;;;;Wiener Linien;AT-VOR;at:vor:3152:
60;tram;;;;Wiener Linien;AT-VOR;at:vor:3160:
62;tram;;;;Wiener Linien;AT-VOR;at:vor:3162:
71;tram;;;;Wiener Linien;AT-VOR;at:vor:3171:
D;tram;;;;Wiener Linien;AT-VOR;at:vor:3136:
O;tram;;;;Wiener Linien;AT-VOR;at:vor:3170:
BB|WLB;light_rail;;;;;AT-VOR;at:vor:1515:
-
#
==== Buslinien
1A;bus;;;;Wiener Linien;AT-VOR;at:vor:3401:
2A;bus;;;;Wiener Linien;AT-VOR;at:vor:3402:
3A;bus;;;;Wiener Linien;AT-VOR;at:vor:3403:
